asset,date,br
603680,2018,3.22E-05
603680,2019,2.39E-05
603680,2020,0
603680,2021,8.39E-06
603681,2014,0
603681,2015,0
603681,2016,0
603681,2017,0
603681,2018,0
603681,2019,0
603681,2020,0
603681,2021,0
603682,2014,0
603682,2015,0
603682,2016,0
603682,2017,0
603682,2018,0
603682,2019,0
603682,2020,0
603682,2021,0
603683,2014,0
603683,2015,0
603683,2016,0
603683,2017,0
603683,2018,0
603683,2019,0
603683,2020,0
603683,2021,0
603685,2014,0
603685,2015,0
603685,2016,0
603685,2017,0
603685,2018,0
603685,2019,4.39E-05
603685,2020,1.15E-05
603685,2021,0
603686,2014,1.56E-05
603686,2015,0
603686,2016,2.31E-05
603686,2017,1.20E-05
603686,2018,0
603686,2019,0
603686,2020,0
603686,2021,9.16E-06
603687,2014,0
603687,2015,0
603687,2016,0
603687,2017,0
603687,2018,0
603687,2019,0
603687,2020,0
603687,2021,0
603688,2014,0
603688,2015,2.63E-05
603688,2016,3.50E-05
603688,2017,2.30E-05
603688,2018,0
603688,2019,1.97E-05
603688,2020,1.00E-05
603688,2021,0
603689,2014,0
603689,2015,0
603689,2016,1.21E-05
603689,2017,1.20E-05
603689,2018,0
603689,2019,0
603689,2020,1.02E-05
603689,2021,9.57E-06
603690,2014,0
603690,2015,0
603690,2016,0
603690,2017,0
603690,2018,0
603690,2019,0
603690,2020,0
603690,2021,0
603693,2014,0
603693,2015,0
603693,2016,0
603693,2017,0
603693,2018,0
603693,2019,0
603693,2020,0
603693,2021,0
603696,2014,0
603696,2015,0
603696,2016,2.82E-05
603696,2017,0
603696,2018,1.31E-05
603696,2019,0
603696,2020,0
603696,2021,0
603697,2014,0
603697,2015,0
603697,2016,0
603697,2017,0
603697,2018,0
603697,2019,0
603697,2020,0
603697,2021,0
603698,2014,1.36E-05
603698,2015,2.32E-05
603698,2016,0
603698,2017,6.54E-05
603698,2018,0
603698,2019,9.87E-06
603698,2020,1.04E-05
603698,2021,0
603699,2014,0
603699,2015,1.40E-05
603699,2016,1.25E-05
603699,2017,1.18E-05
603699,2018,3.47E-05
603699,2019,1.66E-05
603699,2020,1.85E-05
603699,2021,1.78E-05
603700,2014,0
603700,2015,0
603700,2016,0
603700,2017,0
603700,2018,6.32E-05
603700,2019,8.64E-05
603700,2020,0
603700,2021,0
603701,2014,0
603701,2015,0
603701,2016,0
603701,2017,0
603701,2018,0
603701,2019,0
603701,2020,0
603701,2021,0
603703,2014,0
603703,2015,0
603703,2016,0
603703,2017,0
603703,2018,0
603703,2019,0
603703,2020,0
603703,2021,0
603706,2014,0
603706,2015,0
603706,2016,0
603706,2017,0
603706,2018,2.21E-05
603706,2019,2.00E-05
603706,2020,9.61E-06
603706,2021,0
603707,2014,0
603707,2015,0
603707,2016,0
603707,2017,0
603707,2018,0
603707,2019,0
603707,2020,0
603707,2021,0
603708,2014,0
603708,2015,0
603708,2016,0
603708,2017,0
603708,2018,0
603708,2019,0
603708,2020,0
603708,2021,0
603709,2014,0
603709,2015,0
603709,2016,0
603709,2017,2.80E-05
603709,2018,0
603709,2019,0
603709,2020,0
603709,2021,0
603711,2014,0
603711,2015,0
603711,2016,0
603711,2017,0
603711,2018,0
603711,2019,0
603711,2020,0
603711,2021,0
603712,2014,0
603712,2015,0
603712,2016,0
603712,2017,3.75E-05
603712,2018,3.63E-05
603712,2019,0
603712,2020,0
603712,2021,0
603713,2014,0
603713,2015,0
603713,2016,0
603713,2017,0
603713,2018,0
603713,2019,0
603713,2020,2.95E-05
603713,2021,2.56E-05
603716,2014,0
603716,2015,0
603716,2016,0
603716,2017,0
603716,2018,0
603716,2019,0
603716,2020,0
603716,2021,0
603717,2014,0
603717,2015,0
603717,2016,0
603717,2017,0
603717,2018,0
603717,2019,0
603717,2020,0
603717,2021,0
603718,2014,0
603718,2015,0
603718,2016,0
603718,2017,0
603718,2018,0
603718,2019,0
603718,2020,0
603718,2021,0
603719,2014,0
603719,2015,0
603719,2016,0
603719,2017,0
603719,2018,0
603719,2019,0
603719,2020,0
603719,2021,0
603721,2014,0
603721,2015,0
603721,2016,0
603721,2017,0
603721,2018,0
603721,2019,0
603721,2020,0
603721,2021,0
603722,2014,0
603722,2015,0
603722,2016,0
603722,2017,0
603722,2018,0
603722,2019,0
603722,2020,0
603722,2021,0
603725,2014,0
603725,2015,0
603725,2016,0
603725,2017,0
603725,2018,0
603725,2019,0
603725,2020,0
603725,2021,0
603726,2014,0
603726,2015,0
603726,2016,0
603726,2017,0
603726,2018,0
603726,2019,0
603726,2020,0
603726,2021,0
603727,2014,0
603727,2015,0
603727,2016,1.24E-05
603727,2017,8.47E-05
603727,2018,3.23E-05
603727,2019,9.20E-06
603727,2020,0
603727,2021,0
603728,2014,0
603728,2015,0
603728,2016,0
603728,2017,0
603728,2018,0
603728,2019,0
603728,2020,0
603728,2021,0
603729,2014,0
603729,2015,0
603729,2016,0
603729,2017,0
603729,2018,0
603729,2019,0
603729,2020,0
603729,2021,0
603730,2014,0
603730,2015,0
603730,2016,0
603730,2017,0
603730,2018,0
603730,2019,1.02E-05
603730,2020,0
603730,2021,0
603733,2014,0
603733,2015,0
603733,2016,0
603733,2017,0
603733,2018,1.94E-05
603733,2019,8.72E-06
603733,2020,0
603733,2021,0
603737,2014,0
603737,2015,0
603737,2016,0
603737,2017,0
603737,2018,0
603737,2019,8.15E-06
603737,2020,0
603737,2021,0
603738,2014,0
603738,2015,0
603738,2016,0
603738,2017,0
603738,2018,0
603738,2019,0
603738,2020,0
603738,2021,0
603739,2014,0
603739,2015,0
603739,2016,0
603739,2017,0
603739,2018,1.14E-05
603739,2019,1.06E-05
603739,2020,9.69E-06
603739,2021,1.93E-05
603755,2014,0
603755,2015,0
603755,2016,0
603755,2017,0
603755,2018,0
603755,2019,0
603755,2020,0
603755,2021,0
603757,2014,0
603757,2015,0
603757,2016,0
603757,2017,1.31E-05
603757,2018,0
603757,2019,0
603757,2020,0
603757,2021,0
603758,2014,0
603758,2015,0
603758,2016,0
603758,2017,0
603758,2018,0
603758,2019,0
603758,2020,0
603758,2021,0
603759,2014,0
603759,2015,0
603759,2016,0
603759,2017,0
603759,2018,0
603759,2019,0
603759,2020,0
603759,2021,0
603766,2014,0
603766,2015,1.01E-05
603766,2016,1.98E-05
603766,2017,3.58E-05
603766,2018,4.46E-05
603766,2019,8.32E-06
603766,2020,8.92E-06
603766,2021,8.58E-06
603767,2014,0
603767,2015,0
603767,2016,0
603767,2017,0
603767,2018,0
603767,2019,0
603767,2020,0
603767,2021,0
603768,2014,0
603768,2015,0
603768,2016,0
603768,2017,0
603768,2018,0
603768,2019,0
603768,2020,0
603768,2021,0
603773,2014,0
603773,2015,0
603773,2016,0
603773,2017,0
603773,2018,0
603773,2019,0
603773,2020,0
603773,2021,0
603776,2014,0
603776,2015,0
603776,2016,0
603776,2017,0
603776,2018,0
603776,2019,0
603776,2020,0
603776,2021,0
603777,2014,0
603777,2015,0
603777,2016,0
603777,2017,0
603777,2018,9.26E-06
603777,2019,0
603777,2020,0
603777,2021,0
603778,2014,0
603778,2015,0
603778,2016,0
603778,2017,0
603778,2018,0
603778,2019,0
603778,2020,0
603778,2021,0
603779,2014,0
603779,2015,0
603779,2016,0
603779,2017,0
603779,2018,0
603779,2019,0
603779,2020,0
603779,2021,0
603786,2014,0
603786,2015,0
603786,2016,0
603786,2017,0
603786,2018,0
603786,2019,0
603786,2020,0
603786,2021,0
603787,2014,0
603787,2015,0
603787,2016,0
603787,2017,0
603787,2018,0
603787,2019,0
603787,2020,0
603787,2021,0
603788,2014,0
603788,2015,0
603788,2016,0
603788,2017,0
603788,2018,0
603788,2019,0
603788,2020,0
603788,2021,0
603789,2014,0
603789,2015,0
603789,2016,0
603789,2017,3.24E-05
603789,2018,0
603789,2019,1.08E-05
603789,2020,9.61E-06
603789,2021,9.79E-06
603790,2014,0
603790,2015,0
603790,2016,0
603790,2017,0
603790,2018,0
603790,2019,0
603790,2020,0
603790,2021,0
603797,2014,0
603797,2015,0
603797,2016,0
603797,2017,0
603797,2018,0
603797,2019,0
603797,2020,0
603797,2021,0
603798,2014,0
603798,2015,0
603798,2016,0
603798,2017,0
603798,2018,0
603798,2019,0
603798,2020,0
603798,2021,1.21E-05
603799,2014,0
603799,2015,0
603799,2016,0
603799,2017,0
603799,2018,0
603799,2019,7.73E-06
603799,2020,0
603799,2021,0
603800,2014,0
603800,2015,0
603800,2016,0
603800,2017,0
603800,2018,0
603800,2019,0
603800,2020,0
603800,2021,1.14E-05
603801,2014,0
603801,2015,0
603801,2016,0
603801,2017,0
603801,2018,0
603801,2019,0
603801,2020,0
603801,2021,0
603803,2014,0
603803,2015,0
603803,2016,0
603803,2017,2.48E-05
603803,2018,4.61E-05
603803,2019,2.39E-05
603803,2020,0
603803,2021,0
603806,2014,0
603806,2015,0
603806,2016,0
603806,2017,0
603806,2018,0
603806,2019,0
603806,2020,0
603806,2021,0
603808,2014,0
603808,2015,0
603808,2016,0
603808,2017,0
603808,2018,0
603808,2019,0
603808,2020,0
603808,2021,0
603809,2014,0
603809,2015,0
603809,2016,0
603809,2017,0
603809,2018,0
603809,2019,0
603809,2020,0
603809,2021,0
603810,2014,0
603810,2015,0
603810,2016,0
603810,2017,0
603810,2018,0
603810,2019,9.70E-06
603810,2020,0
603810,2021,0
603811,2014,0
603811,2015,0
603811,2016,0
603811,2017,1.15E-05
603811,2018,1.01E-05
603811,2019,0
603811,2020,0
603811,2021,0
603813,2014,0
603813,2015,0
603813,2016,0
603813,2017,0
603813,2018,0
603813,2019,0
603813,2020,0
603813,2021,0
603815,2014,0
603815,2015,0
603815,2016,0
603815,2017,0
603815,2018,0
603815,2019,0
603815,2020,0
603815,2021,0
603816,2014,0
603816,2015,0
603816,2016,1.22E-05
603816,2017,0
603816,2018,0
603816,2019,0
603816,2020,0
603816,2021,0
603817,2014,0
603817,2015,0
603817,2016,0
603817,2017,0
603817,2018,0
603817,2019,0
603817,2020,0
603817,2021,0
603818,2014,0
603818,2015,0
603818,2016,0
603818,2017,0
603818,2018,0
603818,2019,0
603818,2020,0
603818,2021,0
603819,2014,0
603819,2015,0
603819,2016,0
603819,2017,0
603819,2018,0
603819,2019,0
603819,2020,0
603819,2021,0
603822,2014,0
603822,2015,0
603822,2016,0
603822,2017,0
603822,2018,1.11E-05
603822,2019,9.30E-05
603822,2020,2.29E-05
603822,2021,1.07E-05
603823,2014,0
603823,2015,0
603823,2016,0
603823,2017,0
603823,2018,0
603823,2019,0
603823,2020,0
603823,2021,0
603825,2014,0
603825,2015,0
603825,2016,0
603825,2017,0
603825,2018,0
603825,2019,1.01E-05
603825,2020,0
603825,2021,9.25E-06
603826,2014,0
603826,2015,0
603826,2016,0
603826,2017,0
603826,2018,0
603826,2019,0
603826,2020,0
603826,2021,0
603828,2014,0
603828,2015,2.86E-05
603828,2016,3.70E-05
603828,2017,4.76E-05
603828,2018,6.69E-05
603828,2019,1.93E-05
603828,2020,0
603828,2021,0
603829,2014,0
603829,2015,0
603829,2016,0
603829,2017,0
603829,2018,1.26E-05
603829,2019,0
603829,2020,1.11E-05
603829,2021,1.08E-05
603833,2014,0
603833,2015,0
603833,2016,0
603833,2017,0
603833,2018,0
603833,2019,0
603833,2020,0
603833,2021,0
603836,2014,0
603836,2015,0
603836,2016,0
603836,2017,0
603836,2018,0
603836,2019,0
603836,2020,0
603836,2021,3.00E-05
603838,2014,0
603838,2015,0
603838,2016,1.26E-05
603838,2017,1.27E-05
603838,2018,1.26E-05
603838,2019,1.15E-05
603838,2020,1.03E-05
603838,2021,0
603839,2014,0
603839,2015,0
603839,2016,0
603839,2017,0
603839,2018,0
603839,2019,0
603839,2020,0
603839,2021,0
603843,2014,0
603843,2015,0
603843,2016,3.63E-05
603843,2017,2.19E-05
603843,2018,2.13E-05
603843,2019,9.53E-06
603843,2020,0
603843,2021,0
603848,2014,0
603848,2015,0
603848,2016,0
603848,2017,0
603848,2018,0
603848,2019,0
603848,2020,0
603848,2021,0
603855,2014,0
603855,2015,0
603855,2016,0
603855,2017,2.65E-05
603855,2018,0
603855,2019,0
603855,2020,0
603855,2021,0
603856,2014,0
603856,2015,0
603856,2016,0
603856,2017,0
603856,2018,5.07E-05
603856,2019,1.93E-05
603856,2020,9.78E-06
603856,2021,0
603858,2014,0
603858,2015,0
603858,2016,9.42E-06
603858,2017,5.74E-05
603858,2018,4.61E-05
603858,2019,3.97E-05
603858,2020,5.27E-05
603858,2021,1.47E-05
603859,2014,0
603859,2015,0
603859,2016,0
603859,2017,0
603859,2018,0
603859,2019,0
603859,2020,0
603859,2021,0
603860,2014,0
603860,2015,0
603860,2016,0
603860,2017,0
603860,2018,2.45E-05
603860,2019,0
603860,2020,1.20E-05
603860,2021,1.17E-05
603861,2014,0
603861,2015,0
603861,2016,1.31E-05
603861,2017,4.27E-05
603861,2018,4.22E-05
603861,2019,3.56E-05
603861,2020,0
603861,2021,0
603863,2014,0
603863,2015,0
603863,2016,0
603863,2017,0
603863,2018,0
603863,2019,0
603863,2020,0
603863,2021,0
603866,2014,0
603866,2015,0
603866,2016,0
603866,2017,0
603866,2018,0
603866,2019,0
603866,2020,0
603866,2021,0
603867,2014,0
603867,2015,0
603867,2016,0
603867,2017,0
603867,2018,0
603867,2019,0
603867,2020,0
603867,2021,0
603868,2014,0
603868,2015,0
603868,2016,0
603868,2017,0
603868,2018,0
603868,2019,0
603868,2020,0
603868,2021,0
603869,2014,0
603869,2015,2.24E-05
603869,2016,9.44E-06
603869,2017,1.56E-05
603869,2018,9.85E-06
603869,2019,1.64E-05
603869,2020,0
603869,2021,0
603871,2014,0
603871,2015,0
603871,2016,0
603871,2017,0.000198042
603871,2018,2.84E-05
603871,2019,5.38E-05
603871,2020,7.12E-05
603871,2021,3.90E-05
603876,2014,0
603876,2015,0
603876,2016,0
603876,2017,0
603876,2018,1.04E-05
603876,2019,9.22E-06
603876,2020,0
603876,2021,2.73E-05
603877,2014,0
603877,2015,0
603877,2016,0
603877,2017,0
603877,2018,0
603877,2019,0
603877,2020,0
603877,2021,0
603878,2014,0
603878,2015,0
603878,2016,0
603878,2017,1.42E-05
603878,2018,0
603878,2019,0
603878,2020,0
603878,2021,0
603879,2014,0
603879,2015,0
603879,2016,0
603879,2017,0
603879,2018,0
603879,2019,0
603879,2020,1.11E-05
603879,2021,1.16E-05
603880,2014,0
603880,2015,0
603880,2016,0
603880,2017,0
603880,2018,0
603880,2019,0
603880,2020,0
603880,2021,0
603881,2014,0
603881,2015,0
603881,2016,0
603881,2017,0
603881,2018,0
603881,2019,0
603881,2020,0
603881,2021,0
603882,2014,0
603882,2015,0
603882,2016,0
603882,2017,0
603882,2018,0
603882,2019,0
603882,2020,0
603882,2021,0
603883,2014,0
603883,2015,0
603883,2016,0
603883,2017,0
603883,2018,0
603883,2019,0
603883,2020,0
603883,2021,0
603885,2014,0
603885,2015,0
603885,2016,0
603885,2017,1.13E-05
603885,2018,3.12E-05
603885,2019,8.73E-05
603885,2020,1.12E-05
603885,2021,1.58E-05
603886,2014,0
603886,2015,0
603886,2016,0
603886,2017,0
603886,2018,0
603886,2019,0
603886,2020,0
603886,2021,0
603887,2014,0
603887,2015,0
603887,2016,0
603887,2017,0
603887,2018,0
603887,2019,0
603887,2020,0
603887,2021,0
603888,2014,0
603888,2015,0
603888,2016,0
603888,2017,3.22E-05
603888,2018,0
603888,2019,2.13E-05
603888,2020,0
603888,2021,0
603889,2014,0
603889,2015,4.97E-05
603889,2016,1.25E-05
603889,2017,4.84E-05
603889,2018,2.38E-05
603889,2019,0
603889,2020,0
603889,2021,1.06E-05
603890,2014,0
603890,2015,0
603890,2016,0
603890,2017,0
603890,2018,0
603890,2019,0
603890,2020,0
603890,2021,0
603893,2014,0
603893,2015,0
603893,2016,0
603893,2017,0
603893,2018,0
603893,2019,0
603893,2020,0
603893,2021,0
603895,2014,0
603895,2015,0
603895,2016,0
603895,2017,0
603895,2018,0
603895,2019,0
603895,2020,0
603895,2021,0
603896,2014,0
603896,2015,0
603896,2016,0
603896,2017,9.98E-06
603896,2018,9.10E-06
603896,2019,0
603896,2020,0
603896,2021,0
603897,2014,0
603897,2015,0
603897,2016,0
603897,2017,0
603897,2018,0
603897,2019,0
603897,2020,0
603897,2021,1.22E-05
603898,2014,0
603898,2015,0
603898,2016,0
603898,2017,0
603898,2018,0
603898,2019,0
603898,2020,0
603898,2021,0
603899,2014,0
603899,2015,0
603899,2016,0
603899,2017,0
603899,2018,0
603899,2019,0
603899,2020,0
603899,2021,0
603900,2014,0
603900,2015,0
603900,2016,0
603900,2017,0
603900,2018,0
603900,2019,0
603900,2020,0
603900,2021,0
603901,2014,0
603901,2015,0
603901,2016,0
603901,2017,0
603901,2018,0
603901,2019,0
603901,2020,0
603901,2021,0
603903,2014,0
603903,2015,0
603903,2016,0
603903,2017,0
603903,2018,0
603903,2019,0
603903,2020,0
603903,2021,0
603906,2014,0
603906,2015,0
603906,2016,0
603906,2017,0
603906,2018,0
603906,2019,0
603906,2020,0
603906,2021,0
603908,2014,0
603908,2015,0
603908,2016,0
603908,2017,0
603908,2018,0
603908,2019,0
603908,2020,0
603908,2021,0
603909,2014,0
603909,2015,0
603909,2016,2.67E-05
603909,2017,3.74E-05
603909,2018,1.03E-05
603909,2019,0
603909,2020,0
603909,2021,0
603912,2014,0
603912,2015,0
603912,2016,0
603912,2017,0
603912,2018,0
603912,2019,0
603912,2020,0
603912,2021,0
603915,2014,0
603915,2015,0
603915,2016,0
603915,2017,0
603915,2018,0
603915,2019,2.56E-05
603915,2020,0
603915,2021,0
603916,2014,0
603916,2015,0
603916,2016,0
603916,2017,2.50E-05
603916,2018,2.35E-05
603916,2019,1.04E-05
603916,2020,2.06E-05
603916,2021,1.94E-05
603917,2014,0
603917,2015,0
603917,2016,0
603917,2017,0
603917,2018,0
603917,2019,0
603917,2020,0
603917,2021,0
603918,2014,0
603918,2015,0
603918,2016,0
603918,2017,0
603918,2018,0
603918,2019,0
603918,2020,0
603918,2021,0
603919,2014,0
603919,2015,0
603919,2016,0
603919,2017,0
603919,2018,0
603919,2019,0
603919,2020,0
603919,2021,0
603922,2014,0
603922,2015,0
603922,2016,0
603922,2017,0
603922,2018,0
603922,2019,0
603922,2020,0
603922,2021,0
603926,2014,0
603926,2015,0
603926,2016,0
603926,2017,0
603926,2018,0
603926,2019,8.99E-06
603926,2020,0
603926,2021,0
603927,2014,0
603927,2015,0
603927,2016,0
603927,2017,0
603927,2018,0
603927,2019,0
603927,2020,0
603927,2021,0
603928,2014,0
603928,2015,0
603928,2016,2.60E-05
603928,2017,1.19E-05
603928,2018,3.49E-05
603928,2019,2.02E-05
603928,2020,1.98E-05
603928,2021,0
603929,2014,0
603929,2015,0
603929,2016,1.29E-05
603929,2017,0
603929,2018,0
603929,2019,0
603929,2020,0
603929,2021,9.52E-06
603931,2014,0
603931,2015,0
603931,2016,0
603931,2017,0
603931,2018,0
603931,2019,0
603931,2020,0
603931,2021,0
603933,2014,0
603933,2015,0
603933,2016,0
603933,2017,0
603933,2018,0
603933,2019,0
603933,2020,0
603933,2021,0
603936,2014,0
603936,2015,0
603936,2016,0
603936,2017,0
603936,2018,0
603936,2019,0
603936,2020,0
603936,2021,0
603937,2014,0
603937,2015,0
603937,2016,0
603937,2017,0
603937,2018,2.82E-05
603937,2019,1.31E-05
603937,2020,1.32E-05
603937,2021,1.28E-05
603938,2014,0
603938,2015,0
603938,2016,0
603938,2017,0
603938,2018,0
603938,2019,0
603938,2020,0
603938,2021,0
603939,2014,0
603939,2015,0
603939,2016,0
603939,2017,0
603939,2018,0
603939,2019,0
603939,2020,0
603939,2021,0
603948,2014,0
603948,2015,0
603948,2016,0
603948,2017,0
603948,2018,0
603948,2019,0
603948,2020,0
603948,2021,0
603949,2014,0
603949,2015,0
603949,2016,0
603949,2017,0
603949,2018,0
603949,2019,0
603949,2020,0
603949,2021,2.43E-05
603950,2014,0
603950,2015,0
603950,2016,0
603950,2017,0
603950,2018,0
603950,2019,0
603950,2020,0
603950,2021,0
603955,2014,0
603955,2015,0
603955,2016,0
603955,2017,0
603955,2018,0
603955,2019,0
603955,2020,0
603955,2021,0
603956,2014,0
603956,2015,0
603956,2016,0
603956,2017,0
603956,2018,0
603956,2019,0
603956,2020,0
603956,2021,0
603958,2014,0
603958,2015,0
603958,2016,0
603958,2017,0
603958,2018,0
603958,2019,0
603958,2020,0
603958,2021,0
603959,2014,0
603959,2015,0
603959,2016,1.38E-05
603959,2017,0
603959,2018,0
603959,2019,0
603959,2020,0
603959,2021,0
603960,2014,0
603960,2015,0
603960,2016,0
603960,2017,0
603960,2018,0
603960,2019,0
603960,2020,0
603960,2021,0
603963,2014,0
603963,2015,0
603963,2016,0
603963,2017,0
603963,2018,1.17E-05
603963,2019,0
603963,2020,0
603963,2021,0
603966,2014,0
603966,2015,0
603966,2016,6.75E-05
603966,2017,0.000108376
603966,2018,5.88E-05
603966,2019,2.28E-05
603966,2020,1.09E-05
603966,2021,0
603967,2014,0
603967,2015,0
603967,2016,0
603967,2017,0
603967,2018,0
603967,2019,3.58E-05
603967,2020,2.66E-05
603967,2021,8.02E-06
603968,2014,0
603968,2015,0
603968,2016,0
603968,2017,0
603968,2018,0
603968,2019,0
603968,2020,0
603968,2021,0
603969,2014,0
603969,2015,2.95E-05
603969,2016,5.14E-05
603969,2017,3.85E-05
603969,2018,3.69E-05
603969,2019,6.09E-05
603969,2020,6.08E-05
603969,2021,3.87E-05
603970,2014,0
603970,2015,0
603970,2016,0
603970,2017,0
603970,2018,0
603970,2019,0
603970,2020,0
603970,2021,0
603976,2014,0
603976,2015,0
603976,2016,0
603976,2017,0
603976,2018,0
603976,2019,0
603976,2020,0
603976,2021,0
603977,2014,0
603977,2015,0
603977,2016,1.19E-05
603977,2017,0
603977,2018,0
603977,2019,0
603977,2020,9.37E-06
603977,2021,8.59E-06
603978,2014,0
603978,2015,0
603978,2016,0
603978,2017,1.34E-05
603978,2018,2.56E-05
603978,2019,2.47E-05
603978,2020,2.11E-05
603978,2021,9.22E-06
603979,2014,0
603979,2015,0
603979,2016,0
603979,2017,0
603979,2018,9.97E-06
603979,2019,2.53E-05
603979,2020,1.70E-05
603979,2021,1.63E-05
603980,2014,0
603980,2015,0
603980,2016,0
603980,2017,0
603980,2018,0
603980,2019,0
603980,2020,0
603980,2021,0
603982,2014,0
603982,2015,0
603982,2016,0
603982,2017,0
603982,2018,0
603982,2019,0
603982,2020,0
603982,2021,1.78E-05
603983,2014,0
603983,2015,0
603983,2016,0
603983,2017,0
603983,2018,0
603983,2019,0
603983,2020,0
603983,2021,0
603985,2014,0
603985,2015,0
603985,2016,0
603985,2017,0
603985,2018,0
603985,2019,0
603985,2020,0
603985,2021,0
603986,2014,0
603986,2015,0
603986,2016,0
603986,2017,0
603986,2018,0
603986,2019,0
603986,2020,0
603986,2021,0
603987,2014,0
603987,2015,0
603987,2016,0
603987,2017,1.15E-05
603987,2018,1.10E-05
603987,2019,8.60E-06
603987,2020,8.46E-06
603987,2021,0.00039032
603988,2014,0
603988,2015,2.19E-05
603988,2016,6.27E-05
603988,2017,5.72E-05
603988,2018,7.09E-05
603988,2019,2.62E-05
603988,2020,0
603988,2021,0
603989,2014,0
603989,2015,0
603989,2016,0
603989,2017,0
603989,2018,0
603989,2019,0
603989,2020,0
603989,2021,0
603990,2014,0
603990,2015,0
603990,2016,0
603990,2017,0
603990,2018,0
603990,2019,0
603990,2020,0
603990,2021,0
603991,2014,0
603991,2015,0
603991,2016,0
603991,2017,4.68E-05
603991,2018,4.59E-05
603991,2019,3.74E-05
603991,2020,3.45E-05
603991,2021,1.06E-05
603992,2014,0
603992,2015,0
603992,2016,0
603992,2017,0
603992,2018,0
603992,2019,0
603992,2020,0
603992,2021,0
603995,2014,0
603995,2015,0
603995,2016,0
603995,2017,0
603995,2018,0
603995,2019,2.00E-05
603995,2020,2.01E-05
603995,2021,9.65E-06
603997,2014,0
603997,2015,0
603997,2016,0
603997,2017,0
603997,2018,0
603997,2019,0
603997,2020,0
603997,2021,0
